# time (ns), u (0.1 mm/s^2), x (m), theta (rad), skip, xdot (m/s), thetadot (rad/s), skip, u (m/s^2)
[1409898584,10000,0.0561,-0.79204,-3.38381,0.34,7.73126,0.,1.],
[1431168403,10000,0.063,-0.56478,-3.38381,0.36,9.38796,0.,1.],
[1452776593,10000,0.0703,-0.33048,-3.38381,0.38,9.38796,0.,1.],
[1474510066,10000,0.082,-0.07055,-3.38381,0.41,11.84233,0.,1.],
[1498236049,10000,0.0903,0.19693,-3.38381,0.43,11.84233,0.,1.],
[1522814866,-10000,0.099,0.45654,-3.38381,0.45,11.84233,0.,1.],
[1544027494,-10000,0.1081,0.70491,-3.38381,0.47,11.84233,0.,1.],
[1567976271,-10000,0.1225,0.93861,-3.38381,0.5,11.84233,0.,-1.],
[1591982771,-10000,0.1324,1.11508,-3.38381,0.48,9.66408,0.,-1.],
[1613440791,-10000,0.1419,1.29495,-3.38381,0.46,9.66408,0.,-1.],
[1637345421,-10000,0.1554,1.44364,-3.38381,0.43,7.45515,0.,-1.],
[1661220144,-10000,0.1639,1.55478,-3.38381,0.41,7.45515,0.,-1.],
[1687476734,-10000,0.172,1.65810,-3.38381,0.39,5.09282,0.,-1.],
[1711507954,-10000,0.1834,1.73637,-3.38381,0.36,5.09282,0.,-1.],
[1735541659,-10000,0.1905,1.79584,-3.38381,0.34,2.97592,0.,-1.],
[1757179759,-10000,0.2004,1.83027,-3.38381,0.31,2.97592,0.,-1.],
[1781538201,-10000,0.2065,1.84278,-3.38381,0.29,1.19650,0.,-1.],
[1805239381,-10000,0.2122,1.83339,-3.38381,0.27,1.19650,0.,-1.],
[1826817241,-10000,0.22,1.79897,-3.38381,0.24,-0.82835,0.,-1.],
[1848220426,-10000,0.2247,1.74419,-3.38381,0.22,-0.82835,0.,-1.],
[1870338647,-10000,0.229,1.67063,-3.38381,0.2,-0.82835,0.,-1.],
[1895233372,-10000,0.2329,1.58453,-3.38381,0.18,-2.88388,0.,-1.],
[1916596371,-10000,0.2364,1.47964,-3.38381,0.16,-2.88388,0.,-1.],
[1938002354,-10000,0.2409,1.33094,-3.38381,0.13,-4.69398,0.,-1.],
[1958699492,-10000,0.2434,1.18231,-3.38381,0.11,-4.69398,0.,-1.],
[1979589676,-10000,0.2455,1.01041,-3.38381,0.09,-7.08699,0.,-1.],
[2000382466,-10000,0.2472,0.83101,-3.38381,0.07,-7.08699,0.,-1.],
[2026263710,0,0.2485,0.63029,-3.38381,0.05,-7.08699,0.,-1.],
[2049862206,0,0.2494,0.41318,-3.38381,0.03,-9.05049,0.,-1.],
[2072089448,0,0.25,0.12607,-3.38381,0.,-9.05049,0.,0.],
[2093425034,0,0.25,-0.14102,-3.38381,0.,-10.76855,0.,0.],
[2119669988,0,0.25,-0.38383,-3.38381,0.,-10.76855,0.,0.],
[2141518206,0,0.25,-0.60121,-3.38381,0.,-11.07534,0.,0.],
[2167754766,0,0.25,-0.83286,-3.38381,0.,-11.07534,0.,0.],
[2194012484,0,0.25,-1.00643,-3.38381,0.,-8.95845,0.,0.],
[2216014716,0,0.25,-1.18716,-3.38381,0.,-8.95845,0.,0.],
[2241470148,0,0.25,-1.34807,-3.38381,0.,-6.90291,0.,0.],
[2263862121,0,0.25,-1.45778,-3.38381,0.,-6.90291,0.,0.],
[2290253354,0,0.25,-1.56596,-3.38381,0.,-5.06214,0.,0.],
[2311886377,0,0.25,-1.63959,-3.38381,0.,-5.06214,0.,0.],
[2333123209,0,0.25,-1.69819,-3.38381,0.,-3.12932,0.,0.],
[2354667801,0,0.25,-1.72523,-3.38381,0.,-3.12932,0.,0.],
[2376086147,0,0.25,-1.72974,-3.38381,0.,-0.98175,0.,0.],
[2397711434,0,0.25,-1.71321,-3.38381,0.,-0.98175,0.,0.],
[2423893454,0,0.25,-1.68316,-3.38381,0.,-0.98175,0.,0.],
[2445198732,0,0.25,-1.63358,-3.38381,0.,1.10447,0.,0.],
[2469334952,0,0.25,-1.54493,-3.38381,0.,1.10447,0.,0.],
[2493220182,0,0.25,-1.45327,-3.38381,0.,3.09864,0.,0.],
[2517325721,0,0.25,-1.32402,-3.38381,0.,3.09864,0.,0.],
[2542528961,0,0.25,-1.17813,-3.38381,0.,5.24621,0.,0.],
[2567913601,0,0.25,-1.01246,-3.38381,0.,5.24621,0.,0.],
[2591955434,0,0.25,-0.81925,-3.38381,0.,6.90291,0.,0.],
[2617481237,0,0.25,-0.59514,-3.38381,0.,6.90291,0.,0.],
[2642506854,0,0.25,-0.35183,-3.38381,0.,8.83573,0.,0.],
[2663938627,0,0.25,-0.07515,-3.38381,0.,8.83573,0.,0.],
[2689587797,0,0.25,0.20618,-3.38381,0.,10.89126,0.,0.],
[2711863407,0,0.25,0.43176,-3.38381,0.,10.89126,0.,0.],
[2733272517,0,0.25,0.67692,-3.38381,0.,10.40039,0.,0.],
[2755019834,0,0.25,0.87466,-3.38381,0.,10.40039,0.,0.],
[2781264819,0,0.25,1.03696,-3.38381,0.,8.49825,0.,0.],
[2802591227,0,0.25,1.19169,-3.38381,0.,8.49825,0.,0.],
[2823803677,0,0.25,1.34033,-3.38381,0.,6.35068,0.,0.],
[2845199871,0,0.25,1.44364,-3.38381,0.,6.35068,0.,0.],
[2866479954,0,0.25,1.52348,-3.38381,0.,6.35068,0.,0.],
[2892704566,0,0.25,1.58453,-3.38381,0.,4.17243,0.,0.],
[2914747109,0,0.25,1.62836,-3.38381,0.,4.17243,0.,0.],
[2935879724,0,0.25,1.65497,-3.38381,0.,1.99418,0.,0.],
[2957566729,0,0.25,1.65810,-3.38381,0.,1.99418,0.,0.],
[2983775117,0,0.25,1.64401,-3.38381,0.,0.09204,0.,0.],
[3005219356,0,0.25,1.61114,-3.38381,0.,0.09204,0.,0.],
[3030667619,0,0.25,1.54696,-3.38381,0.,-1.93282,0.,0.],
[3056586714,0,0.25,1.46869,-3.38381,0.,-1.93282,0.,0.],
[3081324967,0,0.25,1.36224,-3.38381,0.,-1.93282,0.,0.],
[3106562671,0,0.25,1.21985,-3.38381,0.,-3.80427,0.,0.],
[3132009682,0,0.25,1.05414,-3.38381,0.,-6.16660,0.,0.],
[3154179727,0,0.25,0.85751,-3.38381,0.,-6.16660,0.,0.],
[3175398120,0,0.25,0.63806,-3.38381,0.,-8.19146,0.,0.],
[3197168581,0,0.25,0.42556,-3.38381,0.,-8.19146,0.,0.],
[3223404357,0,0.25,0.20155,-3.38381,0.,-8.19146,0.,0.],
[3247075630,0,0.25,-0.03375,-3.38381,0.,-9.97088,0.,0.],
[3270396017,0,0.25,-0.31065,-3.38381,0.,-9.97088,0.,0.],
[3293255030,0,0.25,-0.54960,-3.38381,0.,-10.76855,0.,0.],
[3319733637,0,0.25,-0.7512,-3.38381,0.,-10.76855,0.,0.],
[3345550522,0,0.25,-0.93403,-3.38381,0.,-8.92777,0.,0.],
[3367847479,0,0.25,-1.11039,-3.38381,0.,-8.92777,0.,0.],
[3389274912,0,0.25,-1.26538,-3.38381,0.,-6.87223,0.,0.],
[3410654167,0,0.25,-1.37663,-3.38381,0.,-6.87223,0.,0.],
[3432161829,0,0.25,-1.46679,-3.38381,0.,-5.06214,0.,0.],
[3456399950,0,0.25,-1.53892,-3.38381,0.,-5.06214,0.,0.],
[3479895660,0,0.25,-1.59150,-3.38381,0.,-3.09864,0.,0.],
[3501192060,0,0.25,-1.62907,-3.38381,0.,-3.09864,0.,0.],
[3522562857,0,0.25,-1.64109,-3.38381,0.,-3.09864,0.,0.],
[3547876387,0,0.25,-1.63057,-3.38381,0.,-1.01243,0.,0.],
[3570221295,0,0.25,-1.60052,-3.38381,0.,-1.01243,0.,0.],
[3594712164,0,0.25,-1.54342,-3.38381,0.,1.10447,0.,0.],
[3617088440,0,0.25,-1.4698,-3.38381,0.,1.10447,0.,0.],
[3639835315,0,0.25,-1.3616,-3.38381,0.,3.19068,0.,0.],
[3661202229,0,0.25,-1.24583,-3.38381,0.,3.19068,0.,0.],
[3685230960,0,0.25,-1.1119,-3.38381,0.,5.18485,0.,0.],
[3709206899,0,0.25,-0.96873,-3.38381,0.,5.18485,0.,0.],
[3731880217,0,0.25,-0.78750,-3.38381,0.,6.87223,0.,0.],
[3758083249,0,0.25,-0.58907,-3.38381,0.,6.87223,0.,0.],
[3784160837,0,0.25,-0.36859,-3.38381,0.,8.92777,0.,0.],
[3805412619,0,0.25,-0.09355,-3.38381,0.,8.92777,0.,0.],
[3826890275,0,0.25,0.1846,-3.38381,0.,10.52311,0.,0.],
[3848047530,0,0.25,0.39616,-3.38381,0.,10.52311,0.,0.],
[3869298705,0,0.25,0.59923,-3.38381,0.,10.52311,0.,0.],
[3895433765,0,0.25,0.78117,-3.38381,0.,9.69476,0.,0.],
[3918594653,0,0.25,0.94797,-3.38381,0.,9.69476,0.,0.],
[3939996790,0,0.25,1.12603,-3.38381,0.,7.91534,0.,0.],
[3965229045,0,0.25,1.26052,-3.38381,0.,7.91534,0.,0.],
[3986565840,0,0.25,1.36224,-3.38381,0.,5.79845,0.,0.],
[4011495552,0,0.25,1.45616,-3.38381,0.,5.79845,0.,0.],
[4037464132,0,0.25,1.51408,-3.38381,0.,3.62019,0.,0.],
[4061176765,0,0.25,1.55791,-3.38381,0.,3.62019,0.,0.],
[4085205315,0,0.25,1.57826,-3.38381,0.,1.47262,0.,0.],
[4109437585,0,0.25,1.57200,-3.38381,0.,1.47262,0.,0.],
[4130730595,0,0.25,1.54383,-3.38381,0.,-0.46019,0.,0.],
[4152055715,0,0.25,1.49373,-3.38381,0.,-0.46019,0.,0.],
[4173301392,0,0.25,1.42955,-3.38381,0.,-0.46019,0.,0.],
[4194877890,0,0.25,1.34659,-3.38381,0.,-2.45437,0.,0.],
[4216064890,0,0.25,1.24801,-3.38381,0.,-2.45437,0.,0.],
[4237454078,0,0.25,1.1229,-3.38381,0.,-4.44855,0.,0.],
[4262326477,0,0.25,0.98387,-3.38381,0.,-4.44855,0.,0.],
[4285173863,0,0.25,0.82011,-3.38381,0.,-6.71884,0.,0.],
[4306535330,0,0.25,0.61476,-3.38381,0.,-6.71884,0.,0.],
[4331345652,0,0.25,0.40235,-3.38381,0.,-8.62097,0.,0.],
[4356124637,0,0.25,0.18614,-3.38381,0.,-8.62097,0.,0.],
[4381250445,0,0.25,-0.07055,-3.38381,0.,-10.18563,0.,0.],
[4405036862,0,0.25,-0.32286,-3.38381,0.,-10.18563,0.,0.],
[4431321082,0,0.25,-0.56175,-3.38381,0.,-9.72544,0.,0.],
[4455329463,0,0.25,-0.75725,-3.38381,0.,-9.72544,0.,0.],
[4481394922,0,0.25,-0.95063,-3.38381,0.,-7.82330,0.,0.],
[4506405737,0,0.25,-1.10286,-3.38381,0.,-7.82330,0.,0.],
[4530394467,0,0.25,-1.24433,-3.38381,0.,-5.89049,0.,0.],
[4551845342,0,0.25,-1.35709,-3.38381,0.,-5.89049,0.,0.],
[4573182492,0,0.25,-1.44426,-3.38381,0.,-5.89049,0.,0.],
[4594560657,0,0.25,-1.49985,-3.38381,0.,-4.08039,0.,0.],
[4615889877,0,0.25,-1.53741,-3.38381,0.,-4.08039,0.,0.],
[4641877282,0,0.25,-1.55695,-3.38381,0.,-2.05553,0.,0.],
[4668101485,0,0.25,-1.55695,-3.38381,0.,-2.05553,0.,0.],
[4690581338,0,0.25,-1.53140,-3.38381,0.,0.03068,0.,0.],
[4716804830,0,0.25,-1.47731,-3.38381,0.,0.03068,0.,0.],
[4737468885,0,0.25,-1.40819,-3.38381,0.,2.14757,0.,0.],
[4761211260,0,0.25,-1.29546,-3.38381,0.,2.14757,0.,0.],
[4786527038,0,0.25,-1.19318,-3.38381,0.,4.26447,0.,0.],
[4812745583,0,0.25,-1.05617,-3.38381,0.,4.26447,0.,0.],
[4838162127,0,0.25,-0.89026,-3.38381,0.,5.95185,0.,0.],
[4862500475,0,0.25,-0.69519,-3.38381,0.,5.95185,0.,0.],
[4887691747,0,0.25,-0.47514,-3.38381,0.,7.82330,0.,0.],
[4913646562,0,0.25,-0.24501,-3.38381,0.,7.82330,0.,0.],
[4935809573,0,0.25,0.01384,-3.38381,0.,9.75612,0.,0.],
[4958822665,0,0.25,0.27560,-3.38381,0.,9.75612,0.,0.],
[4980908663,0,0.25,0.48443,-3.38381,0.,9.90952,0.,0.],
[5005054411,0,0.25,0.68314,-3.38381,0.,9.90952,0.,0.],
[5026622375,0,0.25,0.85595,-3.38381,0.,9.90952,0.,0.],
[5048107306,0,0.25,1.02446,-3.38381,0.,8.19146,0.,0.],
[5069639036,0,0.25,1.15260,-3.38381,0.,8.19146,0.,0.],
[5092752761,0,0.25,1.26052,-3.38381,0.,6.44272,0.,0.],
[5117190765,0,0.25,1.34815,-3.38381,0.,6.44272,0.,0.],
[5141699533,0,0.25,1.42016,-3.38381,0.,4.20311,0.,0.],
[5165236620,0,0.25,1.47338,-3.38381,0.,4.20311,0.,0.],
[5191434901,0,0.25,1.49999,-3.38381,0.,2.05553,0.,0.],
[5213159101,0,0.25,1.50313,-3.38381,0.,2.05553,0.,0.],
[5234721708,0,0.25,1.48121,-3.38381,0.,0.06136,0.,0.],
[5256037765,0,0.25,1.44207,-3.38381,0.,0.06136,0.,0.],
[5281387345,0,0.25,1.38416,-3.38381,0.,-1.93282,0.,0.],
[5303996108,0,0.25,1.31059,-3.38381,0.,-1.93282,0.,0.],
[5327301973,0,0.25,1.19795,-3.38381,0.,-3.98835,0.,0.],
[5352118741,0,0.25,1.07133,-3.38381,0.,-3.98835,0.,0.],
[5374352491,0,0.25,0.91988,-3.38381,0.,-3.98835,0.,0.],
[5399900325,0,0.25,0.73603,-3.38381,0.,-6.10524,0.,0.],
[5421296076,0,0.25,0.55421,-3.38381,0.,-6.10524,0.,0.],
[5442523358,0,0.25,0.32503,-3.38381,0.,-8.00738,0.,0.],
[5465245803,0,0.25,0.11376,-3.38381,0.,-8.00738,0.,0.],
[5490587340,0,0.25,-0.09661,-3.38381,0.,-9.48000,0.,0.],
[5511939325,0,0.25,-0.32133,-3.38381,0.,-9.48000,0.,0.],
[5538371186,0,0.25,-0.54960,-3.38381,0.,-9.72544,0.,0.],
[5559780010,0,0.25,-0.72396,-3.38381,0.,-9.72544,0.,0.],
[5581328211,0,0.25,-0.90686,-3.38381,0.,-7.82330,0.,0.],
[5606390586,0,0.25,-1.03959,-3.38381,0.,-7.82330,0.,0.],
[5632595853,0,0.25,-1.15706,-3.38381,0.,-5.95185,0.,0.],
[5654894095,0,0.25,-1.27290,-3.38381,0.,-5.95185,0.,0.],
[5676500058,0,0.25,-1.36611,-3.38381,0.,-4.08039,0.,0.],
[5701302679,0,0.25,-1.42472,-3.38381,0.,-4.08039,0.,0.],
[5725183568,0,0.25,-1.46379,-3.38381,0.,-4.08039,0.,0.],
[5746562696,0,0.25,-1.48332,-3.38381,0.,-2.17825,0.,0.],
[5768057235,0,0.25,-1.48032,-3.38381,0.,-2.17825,0.,0.],
[5791107287,0,0.25,-1.45477,-3.38381,0.,-0.09204,0.,0.],
[5816172358,0,0.25,-1.4127,-3.38381,0.,-0.09204,0.,0.],
[5840312310,0,0.25,-1.34356,-3.38381,0.,1.96349,0.,0.],
[5863848293,0,0.25,-1.24282,-3.38381,0.,1.96349,0.,0.],
[5887338604,0,0.25,-1.12695,-3.38381,0.,4.08039,0.,0.],
[5911887526,0,0.25,-0.99738,-3.38381,0.,4.08039,0.,0.],
[5933165764,0,0.25,-0.84645,-3.38381,0.,5.76777,0.,0.],
[5958368208,0,0.25,-0.66489,-3.38381,0.,5.76777,0.,0.],
[5981193829,0,0.25,-0.49339,-3.38381,0.,7.60855,0.,0.],
[6002563601,0,0.25,-0.26181,-3.38381,0.,7.60855,0.,0.],
[6023857149,0,0.25,-0.03988,-3.38381,0.,7.60855,0.,0.],
[6045256694,0,0.25,0.17227,-3.38381,0.,9.29592,0.,0.],
[6066554518,0,0.25,0.36831,-3.38381,0.,9.29592,0.,0.],
[6087760851,0,0.25,0.55886,-3.38381,0.,9.57204,0.,0.],
[6109181944,0,0.25,0.7298,-3.38381,0.,9.57204,0.,0.],
[6134459246,0,0.25,0.87933,-3.38381,0.,7.91534,0.,0.],
[6159807381,0,0.25,1.01666,-3.38381,0.,7.91534,0.,0.],
[6183861264,0,0.25,1.15260,-3.38381,0.,6.07456,0.,0.],
[6205196001,0,0.25,1.26209,-3.38381,0.,6.07456,0.,0.],
[6230746616,0,0.25,1.34346,-3.38381,0.,3.92699,0.,0.],
[6252502924,0,0.25,1.39198,-3.38381,0.,3.92699,0.,0.],
[6274746538,0,0.25,1.42799,-3.38381,0.,3.92699,0.,0.],
[6296111138,0,0.25,1.43738,-3.38381,0.,1.84078,0.,0.],
[6322123891,0,0.25,1.42642,-3.38381,0.,1.84078,0.,0.],
[6348304098,0,0.25,1.39824,-3.38381,0.,-0.18408,0.,0.],
[6370658294,0,0.25,1.3372,-3.38381,0.,-0.18408,0.,0.],
[6391941064,0,0.25,1.24801,-3.38381,0.,-2.17825,0.,0.],
[6413252556,0,0.25,1.15104,-3.38381,0.,-2.17825,0.,0.],
[6435506823,0,0.25,1.03852,-3.38381,0.,-4.23379,0.,0.],
[6457527759,0,0.25,0.91209,-3.38381,0.,-4.23379,0.,0.],
[6482524921,0,0.25,0.75781,-3.38381,0.,-6.22796,0.,0.],
[6503865354,0,0.25,0.58680,-3.38381,0.,-6.22796,0.,0.],
[6525235449,0,0.25,0.37140,-3.38381,0.,-8.06874,0.,0.],
[6546536999,0,0.25,0.17998,-3.38381,0.,-8.06874,0.,0.],
[6567888906,0,0.25,-0.02608,-3.38381,0.,-8.06874,0.,0.],
[6592914503,0,0.25,-0.23279,-3.38381,0.,-9.41864,0.,0.],
[6617169349,0,0.25,-0.4219,-3.38381,0.,-9.41864,0.,0.],
[6642528423,0,0.25,-0.63002,-3.38381,0.,-9.08117,0.,0.],
[6663866098,0,0.25,-0.80262,-3.38381,0.,-9.08117,0.,0.],
[6687624834,0,0.25,-0.96119,-3.38381,0.,-7.11767,0.,0.],
[6711849286,0,0.25,-1.07876,-3.38381,0.,-7.11767,0.,0.],
[6736403793,0,0.25,-1.18866,-3.38381,0.,-5.27689,0.,0.],
[6762362959,0,0.25,-1.27892,-3.38381,0.,-5.27689,0.,0.],
[6786817702,0,0.25,-1.34807,-3.38381,0.,-3.4668,0.,0.],
[6813091922,0,0.25,-1.39617,-3.38381,0.,-3.4668,0.,0.],
[6838307532,0,0.25,-1.41420,-3.38381,0.,-1.53398,0.,0.],
[6863667604,0,0.25,-1.40819,-3.38381,0.,-1.53398,0.,0.],
[6886648849,0,0.25,-1.37663,-3.38381,0.,0.49087,0.,0.],
[6908492650,0,0.25,-1.31650,-3.38381,0.,0.49087,0.,0.],
[6930661494,0,0.25,-1.24132,-3.38381,0.,2.57709,0.,0.],
[6954015614,0,0.25,-1.15254,-3.38381,0.,2.57709,0.,0.],
[6979427282,0,0.25,-1.04562,-3.38381,0.,2.57709,0.,0.],
[7000509581,0,0.25,-0.91139,-3.38381,0.,4.35651,0.,0.],
[7022782529,0,0.25,-0.74666,-3.38381,0.,4.35651,0.,0.],
[7046155116,0,0.25,-0.59210,-3.38381,0.,6.16660,0.,0.]]
